review_text,label
There are way to few helpful articles in these PC World and some others. 80% ads and it's a waste of trees to make the paper.,1
"Wow, Ordered about two months ago, and still no magazine.
If you want a subscription to start at a reasonable time after ordering, go through the publisher!",1
I ordered this on 12/23/08 as a gift and the person still has not received their first issue as of 2/3/09.  Very disappointed.,1
"Seriously Popular Science, I am done subscribing, I have been a subscriber for YEARS and it's like 99% ad's these days. Forget it, I am done",1
"they automatically renew even after you cancel it and repeatedly bill you , they have done it to so many people do your research before buying",1
"This magazine put me off on the first issue because it is at least 50% ads, but I do enjoy the recipes. But for $5 it's descents at best.",3
What I hate is that I NEVER GOT IT!  I am sure I would be satisfied if/when it shows up!,1
"How may I give a less than 1 star review? Their Partisan anti-Trump articles ridiculous, they are on the wrong side of truth and the wrong side of history.",1
"I am a long time subscriber to Texas Monthly and have received the past two monthly issues previously, Why would I want to re-read the same old crap?",1
"best magazine in Texas ,or anywhere for that matter.",5
I have not received 1 copy yet.  How can I give it anything else?  I will probably enjoy it once that happens.,1
"I have not received this magazine, so I can not write a review>
Please let me know when I will receive the magazine.
Tnank you.

Carol",1
Haven't received my subscription yet! I going to give this product more time  to arrive to my home before  I contact who is responsible.,1
Best! Great project ideas,5
"Ordered magazine on 12/27/08.  As of February 27, 2009 still have not received my subscription.",1
"I am unable to review the product PC World, I haven't heard anything from the publisher or received a copy yet.",1
I love this magazine! I think it's my favorite one! I like the price and I also enjoy the auto renewal. They continue to treat me well and the price has stayed consistent.,5
Just tells stats,3
"It's still one my top 5 magazines but has gone downhill in the last few years.  Can't compare to Scientific American.  But, neither is it as pricey.",3
Enjoyed the subscription.,4
My son looks forward to this every month!,5
A GREAT MAGAZINE AND A GOOD PRICE AT AMAZON.  I HAVE BEEN A SUBSCRIBER FOR AT LEAST 4O0 YEARS!,5
"Love this magazine, love my state so much",5
Nice magazine to keep up with what is going on in Texas. Nice travel guide around Texas also.,4
love this magazine!,5
Their magazine is more like a virus than a magazine. I have been trying for months to stop their spam emails.,1
"Way too many, mostly non-relevant ads. Not much substance to the articles.",2
"Interesting but many many ads to flip past, not enough content.",3
"I think it is a very good magazine but the font was too small for me. It expands only to double the size on my 10"" tablet.",4
enjoyable informative,4
"Having been a subscriber for about a year, I find there are far too many pages of ads and not enough interesting articles to justify renewing.",2
Love it! The whole state covered a to z,5
The Best out there today....by any standard,5
A student pilot must-have.,5
"Good practical content for private pilots that covers real world issues, not just areas out of reach of most private pilots such as reviews of Gulfstream G650, etc.",4
A great publication for pilots.,5
"It's a good read but I'd like more diversity.  I had this subscription a couple years ago and it's fairly similar.  There's lots to discuss, bring the new articles!",4
"Ok magazine, other home magazines I like better. Good price thru Amazon.",3
"I thought it was pretty good, enjoyed reading it.",4
Lots of advertising.  Light on content.,3
Not as much information as others I have purchased in store,3
I personally did not like the style this magazine portrayed.,1
Too expensive for my taste!,2
Fabulous recipes and ideas are featured in this magazine at a very affordable price; way less than the supermarkets check-out lanes.,4
"Living in Vegas, I truly miss my beloved Texas.  The magazine keeps me informed of happenings across the state.  The articles and BBQ recipes are just the best!!!",5
It is all bout selling high end stuff. Not much useful here.,1
I get the Standard on my Kindle Fire and it works well.  I find the articles varied and interesting.  It's nice to get a different perspective on issues.,4
House Beautiful is not like it used to be.,3
"Wonderful magazine! Thank you for the opportunity to purchase at a great price!
Brenda Cooper",5
"Left wing, self hating, pinko socialist commy rag. This has nothing to do with the real Texas.",1
I have been reading this magazine for 18 years and I love it. Glad to have it on my kindle now!,5
I bought so that i can show it to my 10 year old son....its littered with tobacco advertisements and very little content.,1
"I really like this mag, but hate the extreme number of ads.  I realize that advertising supports the mag so I just suffer through them.
The ads are why it gets only 4 stars.",4
"If you want to know what's going on in our great state, this is your magazine!  My son loves getting it!",5
A lot of ads almost more ads then articles. Wife still likea them....,3
