review_text,label
"It's just screen shots of the magazine on the fire, not individual articles. I think I'd rather read it on paper....",3
Only got half of the issues. Very small booklet not a magazine at all. Nice pictures though.,2
Love this company and this magazine. We are big foodies!,5
Received my first two issues on the same day. One i had already purchased a month earlier and the other was the prior months issue! I won't buy subscriptions from here anymore.,1
Very difficult to read Time Magazine on Kindle. Very bad choice! I wouldnot recommend it to anyone at all. I regret my choice.,1
Great service. Great magazine for my salon. Love the auto sign up,5
"Loved this magazine during my college days, but then I grew up.  Now I am no longer entertained by half-dressed women, dozens of ads or fashion advice.",3
"A classic, somewhat updated, quick reads, still positive uplifting stories",4
"This magazine is enjoyable and has a lot of research behind it, though somewhat repetitive because of the advertising factor.",4
I think there are a lot of useless articles.  The cabbage recipes were unappetizing.  I was glad I didn't buy it.,2
"I ordered 12/16/09, as if 02/12/10 (8 weeks) I haven't received the first issue.  It's taking too long.",1
Both my girls Love this mag and this was a great deal,5
Only received ONE copy. Sux!,1
"Love,love,love this magazine!!",5
"I have been a BHG reader for years.  I love the decorating ideas, gardening tips and great recipes, and now I love the great price!",5
Love the big words so much easyer to read when elder people are ageing i belive it helps us all to read good stores.,5
"Really, this is an exciting style, but you'd never know it from this magazine! Is the the refusal to add any other style that makes
it so stagnant?",1
Ratio of advertising to articles and ideas is 15-1.  So sad.,1
I have not yet received this item!!!!  It was ordered almost two months ago and yet to receive a copy!,1
1st issue received. So far so good.......,4
This has been an ongoing gift. The recipient loves this magazine over many others. The price is always good to excellent .,5
"My son just bought a house & loves watching ""This Old House"".  This was the perfect gift for a new home owner!",5
"My daughter is only 6 years old. It's a good magazine, but she's a bit young for it.",3
I still have not received anything. The only thing that was done on time was your billing on my credit card. I want a credit back. PLEASE,1
I ordered this magazine along with another.  The other magazine came one month before this one.  I don't understand .....why so late.,1
It's an okay magazine...not exactly what I was looking for.,3
Great magazine many helpful articles very informative,4
My all time favorite fishing magazine.  Wonderfully written articles in every issue.,5
"Definite room for improvement... they are still sending my magazines to my parent's house, after repeated phone calls and account updates.",1
Awful. Receiving SI for kids. Not as advertised. I don't have children. It goes straight into the garbage.,1
I only got 1 issue.,1
Too much emphasis on writers and fans. Not enough written word. It's a fanzine. Yuck!,3
I am so happy to have subscribed thru Amazon. The magazine delivery started in 2 weeks.,5
The best magazine in Spanish!!,5
This magazine is an excellent way to escape the madness of our daily news. Photographs are excellent,5
If you love cars then you can't go wrong with this subscription!,5
Decent magazine. Variety of content. Advertised clothes are stupidly overpriced though.,3
Nothing wrong with the magazine it's great but it took a month or so longer than it said till I received it. ;(,3
"I love this magazine.  It is a great price and covers a variety of topics from recipes to coupons to exercise, make up tips and soduku",5
I have been a great fan of The Reader's Digest for about 40 years now. It never disappoints!,5
75% of this magazine is advertisements.,2
why must u put all the crap about medical info & side affects  what happen to just what the book is about????  I don't like it!!,1
Not what I hoped for,2
"Auto-renewed billed 4x what was paid in year 1 for the year 2 of a magazine that offers lots of great photography, almost nothing on recipes and technique.",1
My favorite self help magazine; and it was cheaper to order from Amazon.,5
Hubby likes it,4
"First time ever that I purchased a magazine and this was so worth it. I will purchase the subscription now.
thanks,",5
I will not be renewing.  This magazine is such a quick read that I will leave it to physician reception areas.,3
"Always something interesting, been reading it for years.",5
"Excellent service, neatly packaged, arrived when they said it would. I would buy from this vendor again. I have always had positive transactions from Amazon vendors.",5
