review_id,review_text,label
74801,"I abhor any magazine making fun of peop! es looks, etc.",1
74827,"Badly written articles lack chain of evidence, lack even an overview of counter arguments, show no supporting reasoning.",2
74876,"Every single page is an advertisement.
National Geographic Traveler is way better",1
74892,Received a few issues so far. Unimpressed. Written at grade 7 level at best.,3
74908,Sent to fwlow in Montana and he loves it,5
9406,Excellent sporting magazine featuring great hunting and fishing stories along with reviews of new equipment that has been tested in the field.,4
9426,"never anyting in it I am interested in  Certainly nothing suits our lifestyle, don't know hat more to say, bad choice.",2
9444,"95% of the magazine are ads!! I bought this subscription for $5 but still wasn't worth it, decided to cancel after first month.",2
9450,Way too many ads and never a good article. I don't care that's it's only 10 bucks it's not even worth that,1
9503,I love this magazine in print but I like my Kindle magazines to have interactive material. Recipes have beautiful pictures and there are interesting articles in every issue.,2
9524,I enjoy reading it. It has articles about Field & Stream which are interesting. Good articles about hunting and fishing.,4
75082,Was cancelled without warning,1
9547,you will receive maybe 2 or 3 magazines after that none!. Beware fraud! its not just me review all comments before ordering,1
9550,Great pric and an easy purchase. The auto-renew helps ensure I never miss an issue and I get a decent price!,5
75114,This rag sucks!,1
9581,My husband reads this from cover to cover.  It is his favorite hunting magazine.  He saves them for several months and refers back to back issues often.,5
75131,Really not good.,1
9601,I AM VERY PLEASED IT REMINDS ME OF THE MAGAZINE FROM YEARS AGO. I AM VERY HAPPY I HAVE STARTED A SUBSCRIPTION  TO IT AGAIN.,5
75150,It said I would be getting 8 issues. I got 4. Do not subscribe to this. Its not worth it.,2
9631,I have NOT RECEIVED any copies of this magazine from the publisher as of today's date (01-17-2013).  It seems to take a while to get the subscription process rolling.,1
75287,This magazine has gone down hill quickly. The writing is terrible and the journalistic quality is nonexistent.,1
75295,The first words in the lines of the articles were cut off. Frustrating.,2
75308,SO many advertisements.,3
75334,The quality of the writing is very poor. They have low life authors like Jesse Ball writing articles for this magazine.,1
9811,I still get Marie Claire. But don't read that of often.,2
9882,"Totally waste of money. Full of advertisements... hardly find any nice articles to read, very disappointed with the way they are not.",1
75446,I can't read or open up the September 28th edition which shows in my newsstand as available.,1
9945,The wife loves it,3
9952,Great magazine for women.  I have been a loyal Marie Claire subscriber for years.  I find hardcopy magazines still my favorite.,4
75551,Hard to find any articles in here -- it's all advertisements!,1
10033,"I found that I don't really like this magazine...at all.
I keep flipping the pages and nothing catches my eye.
Will cancel soon.",2
75584,"I agree with the others that say it isn't worth the ink it's printed on. I subscribes years ago, but when they changed the magazine it became crap.",2
75613,"Not as good as it once was, mostly ads. I canceled after 1 issue.",3
75640,Best price I could find. Subscription started earlier than stated.,5
10121,Lots of sex/tobacco/inappropriate ads. Seems like there are far more ads than articles. Definitely canceling my subscription.,2
75663,Trying to cancel this subscription,1
75713,Love the magazine but do not feel I received best price,4
10189,I enjoy this magazine.  I have been a subscriber for many years.,5
10195,"Great for laymen interested in technology.  VERY heavy on advertising, light on news and products.",3
10201,I'm on the 4th month of my subscription and so far its been very enjoyable.,4
10203,"Very informative magazine, one of the top best in the field. Great for the layman.",3
75769,This magazine was very informative.  We have learned a lot from it.  Now we are both Diamond Members with Royal Caribbean and appreciate all the info we received.,5
75772,Filled with ads and sneaky product placement! The stories are weak and  too many pointless crafts that you could easily look up on Pinterest. Firefly is so so much better.,1
10288,Not much of style but as you flip pages all you will see is advertisements! Extremely disappointed.,1
75831,Great read for any runner - no matter your skill or experience level! I specifically enjoy the product reviews in this magazine....Im always looking to try out new gadgets.,5
10330,"A gift for my daughter who is a huge fan of Country Living magazine.  So am I, for that matter.  A great purchase!",5
75926,Cant seem to unsubscribe but it keeps being deducted from my account!!!,1
10423,"Bought this thinking it was the UK magazine of the same name.  What a disappointment.  A lot of tacky here, and mostly ads.",1
75968,Forgot I picked this up as a Today's Deal and will  not renew. Too much advertising and not enough food related stuff.,3
75972,The copies I received did not even look like real magazines. They looked like promotional magazine samples. Mostly ads. Very little content.,1
10447,"It would probably have been a good magazine, but I never received a single issue, so who knows ?",2
10455,"Good reading for fashion & makeup tips, a little lacking in articles.",4
76001,"I am on my second issue, not finding , the kind of information I was expecting, but I remain hopeful.",2
10498,Cannot read on Kindle Fire because the issue does not zoom out to enlarge.  I would give it zero stars!,1
10510,I enjoy the layout very much and the magazine is very inspiring,5
10513,"Love it, gives me alot of inspiration for my home",4
76058,This is the go to magazine for any amateur or professional weight lifter,4
10523,Great deal and quick service. I renewed this from last year with Amazon. Best deals on amazon.com for magazine subscriptions,5
76126,My daughter loves it BUT VERY INCONSISTENT WITH DELIVERY,2
10673,Good magazine choice. I enjoyed the articles and the recipes. The money saving tips were also greatly informative.would recommend to women.,3
76214,"love these books!
they are soothing for the soul.",5
10683,"I asked for the cancelation of this title? Please, do not sent anymore, and credit my account! Thank you.",1
76245,It was ok. Beautiful pictures. Short on real information.,3
10723,Exceptional magazine and great price for two year subscription.  Arrived very promptly and it alway fun to read and look forward to receiving.!,5
